json_file,story_id,ner_tagging,number_of_ner_tags,cleaned_ner,cleaned_ner_count
02_answer.json,4,"{'PER': ['Janet R. Thompson', 'Thomas J. Hayes', 'Hayes', 'Thompson', 'John Do', 'John'], 'ORG': ['Supreme Court'], 'LOC': ['United States', 'East Coast', 'Midwest', 'West']}",11,"{'PER': ['Janet R. Thompson', 'Thomas J. Hayes', 'Hayes', 'Thompson', 'John Do', 'John'], 'ORG': ['Supreme Court'], 'LOC': ['United States', 'East Coast', 'Midwest', 'West']}",11
02_answer.json,5,"{'PER': ['Sarah Mitchell', 'Daniel Rivers', 'Mitchell', 'Rivers', 'Weeks'], 'ORG': ['FBI', 'Supreme Court'], 'LOC': ['United States', 'California', 'Texas', 'Ohio', 'America']}",12,"{'PER': ['Sarah Mitchell', 'Daniel Rivers', 'Mitchell', 'Rivers', 'Weeks'], 'ORG': ['FBI', 'Supreme Court'], 'LOC': ['United States', 'California', 'Texas', 'Ohio', 'America']}",12
02_answer.json,6,"{'PER': ['Emma Lawson', 'Michael Harmon', 'Lawson'], 'ORG': ['Reformist Party', 'Liberty Party', 'Supreme'], 'LOC': ['United States', 'America', 'Ohio', 'Florida']}",14,"{'PER': ['Emma Lawson', 'Michael Harmon', 'Lawson'], 'ORG': ['Reformist Party', 'Liberty Party', 'Supreme'], 'LOC': ['United States', 'America', 'Ohio', 'Florida']}",10
02_answer.json,7,"{'PER': ['Maria Gonzales', 'Jack Thompson', 'Thompson', 'Ethan Stone', 'Stone'], 'ORG': ['House of Representatives', 'House'], 'LOC': ['United States']}",17,"{'PER': ['Maria Gonzales', 'Jack Thompson', 'Thompson', 'Ethan Stone', 'Stone'], 'ORG': ['House of Representatives', 'House'], 'LOC': ['United States']}",8
02_answer.json,8,"{'PER': ['Michael Greene', 'Emily Carter', 'Lucas Cheng', 'Greene', 'Carter', 'Cheng'], 'ORG': [""Citizen ' s Alliance"", 'Party', 'Supreme', 'Court'], 'LOC': ['United States', 'Florida']}",16,"{'PER': ['Michael Greene', 'Emily Carter', 'Lucas Cheng', 'Greene', 'Carter', 'Cheng'], 'ORG': [""Citizen ' s Alliance"", 'Party', 'Supreme', 'Court'], 'LOC': ['United States', 'Florida']}",12
02_answer.json,9,"{'PER': ['James', 'Jim', 'Hawthorne', 'Lena T'], 'ORG': ['Tran'], 'LOC': ['Acadia', 'Hawthorne', 'Novara']}",10,"{'PER': ['James', 'Jim', 'Hawthorne', 'Lena T'], 'ORG': ['Tran'], 'LOC': ['Acadia', 'Hawthorne', 'Novara']}",8
02_answer.json,10,"{'PER': ['Lucas Harrington', 'Eleanor Redmond', 'Harrington', 'Redmond'], 'ORG': ['Progress Party', 'Conservative Union', 'Omega', 'Red'], 'LOC': ['Veridonia']}",11,"{'PER': ['Lucas Harrington', 'Eleanor Redmond', 'Harrington', 'Redmond'], 'ORG': ['Progress Party', 'Conservative Union', 'Omega', 'Red'], 'LOC': ['Veridonia']}",9
17_answer.json,1,"{'LOC': ['Verona', 'Arena di Verona', 'Tuscany']}",7,"{'LOC': ['Verona', 'Arena di Verona', 'Tuscany']}",3
17_answer.json,2,"{'PER': ['Mae'], 'ORG': ['Juilliard School'], 'LOC': ['Tokyo', 'Florence', 'Italy', 'New York']}",9,"{'PER': ['Mae'], 'ORG': ['Juilliard School'], 'LOC': ['Tokyo', 'Florence', 'Italy', 'New York']}",6
17_answer.json,3,"{'PER': ['Aurora Star', 'Aurora'], 'ORG': ['Aurora', 'Star'], 'LOC': ['Seraphine', 'Seraphine Amphitheater']}",8,"{'PER': ['Aurora Star', 'Aurora'], 'ORG': ['Aurora', 'Star'], 'LOC': ['Seraphine', 'Seraphine Amphitheater']}",6
17_answer.json,4,"{'PER': ['Bella', 'Aria Bella', 'Aria', 'Strauss'], 'ORG': ['Musik'], 'LOC': ['Vienna', 'Europe']}",14,"{'PER': ['Bella', 'Aria Bella', 'Aria', 'Strauss'], 'ORG': ['Musik'], 'LOC': ['Vienna', 'Europe']}",7
17_answer.json,5,"{'PER': ['Aria Solis', 'Aria']}",3,"{'PER': ['Aria Solis', 'Aria']}",2
17_answer.json,6,"{'PER': ['Aurora Sky'], 'ORG': ['Aurora'], 'LOC': ['Aurora Sky', 'Atlantic']}",5,"{'PER': ['Aurora Sky'], 'ORG': ['Aurora'], 'LOC': ['Aurora Sky', 'Atlantic']}",4
17_answer.json,7,"{'LOC': ['Grand Amphitheater', 'Lunaire City']}",5,"{'LOC': ['Grand Amphitheater', 'Lunaire City']}",2
17_answer.json,8,"{'PER': ['Ser'], 'ORG': ['Luna'], 'LOC': ['Tokyo', 'Tokyo National Stadium', 'Luna']}",11,"{'PER': ['Ser'], 'ORG': ['Luna'], 'LOC': ['Tokyo', 'Tokyo National Stadium', 'Luna']}",5
17_answer.json,9,"{'PER': ['Luna Éliane', 'Luna', 'Luna Élian'], 'LOC': ['Barcelona', 'Palau de la Música Catalana', 'Palau de la Música']}",8,"{'PER': ['Luna Éliane', 'Luna', 'Luna Élian'], 'LOC': ['Barcelona', 'Palau de la Música Catalana', 'Palau de la Música']}",6
17_answer.json,10,"{'PER': ['Aria Celeste', 'Aria'], 'LOC': ['San Verde']}",7,"{'PER': ['Aria Celeste', 'Aria'], 'LOC': ['San Verde']}",3
